OCLC Number,WORLDCAT LINK,AUTHOR,AUTHOR URI,TITLE,MUSEUM #,IMPRINT,COUNTRY,DATE,CALL #(BIBLIO),LANG,Column1,,,,,,,
ocn870556372,http://www.worldcat.org/oclc/870556372,"Berumen Campos, Miguel Angel, author.",http://viaf.org/viaf/17539509,"La conquista del agua y del imaginario : Mexicali y Valle Imperial, 1901-1916 / Miguel Ángel Berumen.",P.47146,"[Ciudad Juárez, Mexico?] : Imagen + Palabra, [2013]",mx,2013,"333.79009794|bB47c, 2013",spa,,,,,,,,
ocn256958184,http://www.worldcat.org/oclc/256958184,"Wertz, Jay, author.",http://viaf.org/viaf/38633894,The Native American experience / Jay Wertz.,P.472,"Guilford, Conn. : Lyons Press/Globe Pequot Press, 2009. ",ctu,2009,E 77 .W47 2008  ,eng,,,,,,,,
ocn870556372,http://www.worldcat.org/oclc/870556372,"Berumen Campos, Miguel Angel, author.",http://viaf.org/viaf/17539509,"La conquista del agua y del imaginario : Mexicali y Valle Imperial, 1901-1916 / Miguel Ángel Berumen.",P.47470,"[Ciudad Juárez, Mexico?] : Imagen + Palabra, [2013]",mx,2013,"333.79009794|bB47c, 2013",spa,,,,,,,,
ocn870556372,http://www.worldcat.org/oclc/870556372,"Berumen Campos, Miguel Angel, author.",http://viaf.org/viaf/17539509,"La conquista del agua y del imaginario : Mexicali y Valle Imperial, 1901-1916 / Miguel Ángel Berumen.",P.47486,"[Ciudad Juárez, Mexico?] : Imagen + Palabra, [2013]",mx,2013,"333.79009794|bB47c, 2013",spa,,,,,,,,
ocm586070962,http://www.worldcat.org/oclc/586070962,,,"Modjeska, woman triumphant.",P.47627,"[Mission Viejo, CA] : OC Influential Productions, ©2009.",cau,2009,PN 2859 .P66 M626 M63 2009 (DVD),eng,,,,,,,,
ocn870556372,http://www.worldcat.org/oclc/870556372,"Berumen Campos, Miguel Angel, author.",http://viaf.org/viaf/17539509,"La conquista del agua y del imaginario : Mexicali y Valle Imperial, 1901-1916 / Miguel Ángel Berumen.",P.47778,"[Ciudad Juárez, Mexico?] : Imagen + Palabra, [2013]",mx,2013,"333.79009794|bB47c, 2013",spa,,,,,,,,
on1010543602,http://www.worldcat.org/oclc/1010543602,"Bruchac, Margaret M., author.",http://experiment.worldcat.org/entity/work/data/4574515915#Person/bruchac_margaret_m,Savage kin : indigenous informants and American anthropologists / Margaret M. Bruchac   foreword by Melissa Tantaquidgeon Zobel.,P.47991,"Tucson, Arizona : University of Arizona Press, 2018.",azu,2018,GN 33.6 .B78 2018,eng,,,,,,,,
ocm00470993,http://www.worldcat.org/oclc/470993,"Bauer, Helen",http://experiment.worldcat.org/entity/work/data/1124628#Person/bauer_helen,California Indian Days / Helen Bauer,P.481,"Garden City, N.Y. : Doubleday, 1963.",nyu,1963,E 78 .C15 B38 1963,eng,,,,,,,,
ocm00001249,http://www.worldcat.org/oclc/1249,"Bauer, Helen",http://experiment.worldcat.org/entity/work/data/1124628#Person/bauer_helen,California Indian Days / Helen Bauer,P.481,"Garden City, N.Y. : Doubleday, 1968.",nyu,1968,E 78 .C15 B38 1968,eng,,,,,,,,
ocm16786745,http://www.worldcat.org/oclc/16786745,,,Native peoples.,P.482,"Phoenix, Ariz. : Media Concepts Group, 1987-2016.",azu,1987,BRAUN SERIALS - NAT,eng,,,,,,,,
ocm18462176,http://www.worldcat.org/oclc/18462176,,,MHQ : the quarterly journal of military history.,P.482,"[New York, NY : MHQ, Inc., ©1988]-",vau,2011,"904.705 M44h, 2011",eng,,,,,,,,
ocn930798100,http://www.worldcat.org/oclc/930798100,"Madley, Benjamin, author.",https://www.worldcat.org/wcidentities/lccn-no2016074636,"An American genocide : the United States and the California Indian catastrophe, 1846-1873 / Benjamin Madley.",P.482,"New Haven : Yale University Press, [2016]",ctu,2016,E 78 .C15 M33 2016,eng,,,,,,,,
ocn983442241,http://www.worldcat.org/oclc/983442241,"McNally, Robert Aquinas, author.",https://www.worldcat.org/wcidentities/lccn-n94120794,The Modoc War : a story of genocide at the dawn of America's Gilded Age / Robert Aquinas McNally.,P.482,"Lincoln : University of Nebraska Press, [2017]",nbu,2017,E 83.87 .M37 2017,eng,,,,,,,,
ocm49903441,http://www.worldcat.org/oclc/49903441,"Knipmeyer, James H., 1947- author.",http://viaf.org/viaf/38732578,Butch Cassidy was here : historic inscriptions of the Colorado plateau / James H. Knipmeyer.,P.4841,"Salt Lake City : University of Utah Press, ©2002.",utu,2002,F 788 .K64 2002,eng,,,,,,,,
ocm045505975,http://www.worldcat.org/oclc/891745425,"McGreevy, Susan Brown, 1934- author.",https://www.worldcat.org/wcidentities/lccn-n81101292,"Indian basketry artists of the Southwest : deep roots, new growth / Susan Brown McGreevy   with a foreword by Kevin Navasie.",P.5447,"Santa Fe, N.M. : School of American Research Press, ©2001.",nmu,2001,E 78 .S7 M37 2001,eng,,,,,,,,
ocm51510936,http://www.worldcat.org/oclc/51510936,,,Indian times : Nachrichten aus dem roten Amerika.,P.5453,"Frankfurt am Main : Museum der Weltkulturen, [2002?]",gw ,2002,"970.1 I38t, 2002 ",ger,,,,,,,,
ocn900609378,http://www.worldcat.org/oclc/900609378,"Clapp, Nicholas, author.",http://experiment.worldcat.org/entity/work/data/2272636058#Person/clapp_nicholas,Old magic : lives of the desert shamans / Nicholas Clapp.,P.550,"San Diego : Sunbelt Publications, 2015.",cau,2015,E 78 .S7 C54 2014,eng,,,,,,,,
ocm80019926,http://www.worldcat.org/oclc/80019926,"Denton, Sally.",http://viaf.org/viaf/29786644>,"Passion and principle : John and Jessie Fremont, the couple whose power, politics, and love shaped nineteenth-century America / Sally Denton.",P.55151,"New York : Bloomsbury : Distributed to the trade by Holtzbrinck, 2007.",nyu,2007,"92 F872j, D46p, 2007",eng,,,,,,,,
on1003444472,http://www.worldcat.org/oclc/1003444472,,,Winds of renewal / by the editors of Time-Life Books.,P.5595.1,"Alexandria, Virg. : Time-Life Books, ©1996.",vau,1996,"970.1 W56, 1996 ",eng,,,,,,,,
ocm31185080,http://www.worldcat.org/oclc/31185080,"Apostol, Jane, author.",http://viaf.org/viaf/16427466,El Alisal : where history lingers / by Jane Apostol.,P.56020,"Los Angeles : Historical Society of Southern California, ©1994.",cau,1994,F 869 .L8 A66 1994,eng,,,,,,,,
ocm58723416,http://www.worldcat.org/oclc/58723416,"Krekelberg, William F., author.",http://experiment.worldcat.org/entity/work/data/19808759#Person/krekelberg_william_f,Mission San Juan Capistrano : the fall and rise of a California mission / by Rev. William F. Krekelberg.,P.56020,"Orange, Calif. : Diocese of Orange, ©2004.",cau,2004,F 869 .S395|bK74 2004 ,eng,,,,,,,,
ocm28846332,http://www.worldcat.org/oclc/28846332,"Moure, Nancy Dustin Wall, author.",http://viaf.org/viaf/65246349,"Loners, mavericks, and dreamers : art in Los Angeles before 1900 / by Nancy Dustin Wall Moure.",P.56225,"Laguna Beach, Calif. : Laguna Art Museum, ©1993.",cau,1993,"709.794 9307479476, M68l, 1993 ",eng,,,,,,,,
ocm31328443,http://www.worldcat.org/oclc/31328443,Editors of Time Life Books,,The Woman's Way / by the editors of Time Life Books,P.5669,"Alexandria, Virg. : Time-Life Books, ©1995",vau,1995,"970.6612 W65, 1995",eng,,,,,,,,
ocm51510936,http://www.worldcat.org/oclc/51510936,,,Indian times : Nachrichten aus dem roten Amerika.,P.577,"Frankfurt am Main : Museum der Weltkulturen, [2002?]",gw ,2002,"970.1 I38t, 2002 ",ger,,,,,,,,
ocn301606479,http://www.worldcat.org/oclc/301606479,,,Archives on the West.,P.57732,"Santa Barbara, California : ABC-CLIO, 2008.",cau,2008,"016.978 A44o, 2008",eng,,,,,,,,
ocm78518184,http://www.worldcat.org/oclc/78518184,,,La Arequipa de 1893.,P.57999,"Arequipa : Edición de Gloria, 1989.",pe,1989,F 3423.A74 1989,spa,,,,,,,,
ocm78518184,http://www.worldcat.org/oclc/78518184,,,La Arequipa de 1893.,P.58000,"Arequipa : Edición de Gloria, 1989.",pe,1989,F 3423.A74 1989,spa,,,,,,,,
ocm61309237,http://www.worldcat.org/oclc/61309237,"Caffey, David L., 1947- author",http://viaf.org/viaf/13640783,Frank Springer and New Mexico,P.58132,"College Station : Texas A&M University, ©2006.",txu,2006,"978.92204, 092, C34 2006",eng,,,,,,,,
ocm41666705,http://www.worldcat.org/oclc/41666705,"Blair, Mary Ellen.",http://viaf.org/viaf/28526046,The legacy of a master potter : Nampeyo and her descendants / by Mary Ellen and Laurence Blair.,P.5890,"Tucson : Treasure Chest Books, 1999.",azu,1999,"970.650092 N174, B22l, 1999",eng,,,,,,,,
ocm34245361,http://www.worldcat.org/oclc/34245361,"Kramer, Barbara, 1926-, author.",http://viaf.org/viaf/118245875,Nampeyo and her pottery / Barbara Kramer   maps and drawings by James Kramer.,P.5909,"Albuquerque : University of New Mexico Press, ©1996.",nmu,1996,"970.650092|bN174, K89n, 1996 ",eng,,,,,,,,
ocm70719083,http://www.worldcat.org/oclc/70719083,,,Tribal art.,P.5934,"2006- : San Francisco, Calif. : Primedia, Inc., 2006-",be ,2013,"970.6712 341, H792, T53a, 2013 ",eng,,,,,,,,
ocm70719083,http://www.worldcat.org/oclc/70719083,,,Tribal art.,P.5938,"2006- : San Francisco, Calif. : Primedia, Inc., 2006-",be ,2013,"970.6712 341, H792, T53a, 2013 ",eng,,,,,,,,
ocm70719083,http://www.worldcat.org/oclc/70719083,,,Tribal art.,P.5949,"2006- : San Francisco, Calif. : Primedia, Inc., 2006-",be ,2013,"970.6712 341, H792, T53a, 2013 ",eng,,,,,,,,
ocm02614490,http://www.worldcat.org/oclc/2614490,"Fowler, Carol, author.",http://viaf.org/viaf/16531571,Daisy Hooee Nampeyo : the story of an American Indian / by Carol Fowler.,P.5976,"Minneapolis : Dillon Press, ©1977.",mnu,1977,E 99 .H7 F64 1977,eng,,,,,,,,
ocm34245361,http://www.worldcat.org/oclc/34245361,"Kramer, Barbara, 1926-, author.",http://viaf.org/viaf/118245875,Nampeyo and her pottery / Barbara Kramer   maps and drawings by James Kramer.,P.5980,"Albuquerque : University of New Mexico Press, ©1996.",nmu,1996,"970.650092|bN174, K89n, 1996 ",eng,,,,,,,,
ocm34245361,http://www.worldcat.org/oclc/34245361,"Kramer, Barbara, 1926-, author.",http://viaf.org/viaf/118245875,Nampeyo and her pottery / Barbara Kramer   maps and drawings by James Kramer.,P.5981,"Albuquerque : University of New Mexico Press, ©1996.",nmu,1996,"970.650092|bN174, K89n, 1996 ",eng,,,,,,,,
ocm48390627a,http://www.worldcat.org/oclc/48390627,"McWhorter, Kathleen T., author.",http://viaf.org/viaf/57909432,Reading across the disciplines : college reading and beyond / Kathleen T. McWhorter.,P.5981,"New York : Longman, 2002.",nyu,2001,PE 1122 .M37 2001,eng,,,,,,,,
ocm48390627,http://www.worldcat.org/oclc/48390627,"McWhorter, Kathleen T., author.",http://viaf.org/viaf/57909432,Reading across the disciplines : college reading and beyond / Kathleen T. McWhorter.,P.5981,"New York : Longman, 2002.",nyu,2002,PE 1122 .M37 2002,eng,,,,,,,,
ocm54035112,http://www.worldcat.org/oclc/54035112,"McWhorter, Kathleen T., author.",http://viaf.org/viaf/57909432,Reading across the disciplines : college reading and beyond / Kathleen T. McWhorter.,P.5981,"New York : Pearson/Longman, ©2005.",nyu,2005,PE 1122 .M37 2005,eng,,,,,,,,
ocm34245361,http://www.worldcat.org/oclc/34245361,"Kramer, Barbara, 1926-, author.",http://viaf.org/viaf/118245875,Nampeyo and her pottery / Barbara Kramer   maps and drawings by James Kramer.,P.5986,"Albuquerque : University of New Mexico Press, ©1996.",nmu,1996,"970.650092|bN174, K89n, 1996 ",eng,,,,,,,,
ocm34245361,http://www.worldcat.org/oclc/34245361,"Kramer, Barbara, 1926-, author.",http://viaf.org/viaf/118245875,Nampeyo and her pottery / Barbara Kramer   maps and drawings by James Kramer.,P.5987,"Albuquerque : University of New Mexico Press, ©1996.",nmu,1996,"970.650092|bN174, K89n, 1996 ",eng,,,,,,,,
ocm02614490,http://www.worldcat.org/oclc/2614490,"Fowler, Carol, author.",http://viaf.org/viaf/16531571,Daisy Hooee Nampeyo : the story of an American Indian / by Carol Fowler.,P.5988,"Minneapolis : Dillon Press, ©1977.",mnu,1977,E 99 .H7 F64 1977,eng,,,,,,,,
ocm03937507,http://www.worldcat.org/oclc/680364276,,,California history : the magazine of the California Historical Society.,P.618,"San Francisco : California Historical Society,",cau,2000s,AUTRY SERIALS - CAU,eng,,,,,,,,
ocm51764331,http://www.worldcat.org/oclc/607028774,,,Only skin deep : changing visions of the American self / edited by Coco Fusco and Brian Wallis.,P.7136,"New York : International Center of Photography : Harry N. Abrams, 2003.",nyu,2003,TR 680 .O55 2003,eng,,,,,,,,
ocm32700418,http://www.worldcat.org/oclc/32700418,,,The reservations / by the editors of Time-Life Books.,P.7381,"Alexandria, VA. : Time-Life Books, ©1995.",vau,1995,"970.1 R47, 1995 ",eng,,,,,,,,
ocm44014446,http://www.worldcat.org/oclc/44014446,"Hirschfelder, Arlene B., author.",http://viaf.org/viaf/91742922,"Native Americans / Arlene Hirschfelder, Sally Grindley and Adrian Reynolds.",P.7413,"London : Dorling Kindersley, 2000.",enk,2000,"970.102 H58n, 2000 ",eng,,,,,,,,
ocm76481376,http://www.worldcat.org/oclc/76481376,"Brower, Pauline, author.",http://viaf.org/viaf/113806459,Inland Valley Missions in California / by Pauline Brower,P.744,"Minneapolis : Lerner, ©2008.",mnu,2008,"979.402, M57, B87i, 2007",eng,,,,,,,,
ocm30670505,http://www.worldcat.org/oclc/30670505,"Schwabacher, Martin, author.",http://viaf.org/viaf/65676795,The Chumash Indians / by Martin Schwabacher.,P.757,"New York : Chelsea Juniors, ©1995.",nyu,1995,"970.33 C559, S3c, 1995",eng,,,,,,,,
ocm30670505,http://www.worldcat.org/oclc/30670505,"Schwabacher, Martin, author.",http://viaf.org/viaf/65676795,The Chumash Indians / by Martin Schwabacher.,P.757,"New York : Chelsea Juniors, ©1995.",nyu,1995,"970.33 C559, S3c, 1995",eng,,,,,,,,
ocm74029341,http://www.worldcat.org/oclc/74029341,"Lauria, Jo.",http://viaf.org/viaf/242265497,Craft in America : celebrating two centuries of artists and objejects / Jo Lauria and Stephen Fenton   prologue by Jimmy Carter.,P.7690,"New York : Clarkson Potter, ©2007.",nyu,2007,"745.0973 L38c, 2007 ",eng,,,,,,,,
ocn811524028,http://www.worldcat.org/oclc/811524028,"Lanmon, Dwight P.",http://viaf.org/viaf/25866822,"The pottery of Acoma Pueblo / by Dwight P. Lanmon and Francis H. Harlow, with the assistance and cooperation of the people of Acoma Pueblo.",P.7690,"Santa Fe, N.M. : Museum of New Mexico Press, ©2013.",nmu,2013,"970.6571 341, A185, L36p, 2013 ",eng,,,,,,,,
ocm31185080,http://www.worldcat.org/oclc/31185080,"Apostol, Jane, author.",http://viaf.org/viaf/16427466,El Alisal : where history lingers / by Jane Apostol.,P.7751,"Los Angeles : Historical Society of Southern California, ©1994.",cau,1994,F 869 .L8 A66 1994,eng,,,,,,,,
ocm29177333,http://www.worldcat.org/oclc/29177333,,,"El Camino real de tierra adentro / essays compiled by Gabrielle G. Palmer, Project Director ; June-el Piper and LouAnn Jacobson, editors.",P.7895,"Santa Fe, N.M. : Bureau of Land Management, New Mexico State Office, ©1993.",nmu,1993,"978.9 E42, 1993",eng,,,,,,,,
ocm16786745,http://www.worldcat.org/oclc/16786745,,,Native peoples.,P.8024,"Phoenix, Ariz. : Media Concepts Group, 1987-2016.",azu,1987,BRAUN SERIALS - NAT,eng,,,,,,,,
ocm16786745,http://www.worldcat.org/oclc/16786745,,,Native peoples.,P.8315,"Phoenix, Ariz. : Media Concepts Group, 1987-2016.",azu,1987,BRAUN SERIALS - NAT,eng,,,,,,,,
ocn868429266,http://www.worldcat.org/oclc/868429266,,,Through the archival looking glass : a reader on diversity and inclusion / edited by Mary A. Caldera and Kathryn M. Neal.,P.8320,"Chicago : Society of American Archivists, [2014]",ilu,2014,CD 950 .T49 2014,eng,,,,,,,,
on1003444472,http://www.worldcat.org/oclc/1003444472,,,Winds of renewal / by the editors of Time-Life Books.,P.8380,"Alexandria, Virg. : Time-Life Books, ©1996.",vau,1996,"970.1 W56, 1996 ",eng,,,,,,,,
ocm16786745,http://www.worldcat.org/oclc/16786745,,,Native peoples.,P.8405,"Phoenix, Ariz. : Media Concepts Group, 1987-2016.",azu,1987,BRAUN SERIALS - NAT,eng,,,,,,,,
ocm16786745,http://www.worldcat.org/oclc/16786745,,,Native peoples.,P.8488,"Phoenix, Ariz. : Media Concepts Group, 1987-2016.",azu,1987,BRAUN SERIALS - NAT,eng,,,,,,,,
ocm34971510,http://www.worldcat.org/oclc/34971510,"Abel-Vidor, Suzanne, author.",https://viaf.org/viaf/62866860/,"Remember your relations : the Elsie Allen baskets, family & friends / Suzanne Abel-Vidor, Dot Brovarney, Susan Billy.",P.868,"Ukiah, CA : Grace Hudson Museum   [Oakland] : Oakland Museum of California   Berkeley, Calif. : Heyday Books, ©1996.",cau,1997,TR 140 .T47 A72 1997,eng,,,,,,,,
ocm32266802,http://www.worldcat.org/oclc/32266802,,,"Native North American chronology / Duane Champagne and Michael A. Pare, editors.",P.9165,"New York : U.X.L., ©1995.",nyu,1995,E 77 .N359 1995,eng,,,,,,,,
ocm045505975,http://www.worldcat.org/oclc/891745425,"McGreevy, Susan Brown, 1934- author.",https://www.worldcat.org/wcidentities/lccn-n81101292,"Indian basketry artists of the Southwest : deep roots, new growth / Susan Brown McGreevy   with a foreword by Kevin Navasie.",P.9199,"Santa Fe, N.M. : School of American Research Press, ©2001.",nmu,2001,E 78 .S7 M37 2001,eng,,,,,,,,
ocm45715870,http://www.worldcat.org/oclc/45715870,"Philbrook Museum of Art, issuing body.",http://viaf.org/viaf/159463764,Woven worlds : basketry from the Clark Field Collection / edited by Lydia L. Wyckoff   with contributions by J. Marshall Gettys ... [et al.].,P.9199,"Tulsa, Okla. : The Philbrook Museum of Art   Albuquerque, N.M. : Distributed in association with University of New Mexico Press, ©2001.",oku,2001,"970.655 P43w, 2001 ",eng,,,,,,,,
ocm01096763,http://www.worldcat.org/oclc/1096763,"Mails, Thomas E., author.",http://viaf.org/viaf/92111709,The people called Apache / written and illustrated by Thomas E. Mails.,P.9263,"Englewood Cliffs, N.J. : Prentice-Hall, 1974.",nju,1974,"970.34 A639, M34p, 1974",eng,,,,,,,,
ocm11039559,http://www.worldcat.org/oclc/555231559,,,Timeline : a publication of the Ohio Historical Society.,P.9263,"[Columbus, Ohio] : The Society, 1984-",ohu,2007,"977.1 T58i, 2007 ",eng,,,,,,,,
ocm03937507,http://www.worldcat.org/oclc/680364276,,,California history : the magazine of the California Historical Society.,P.934,"San Francisco : California Historical Society,",cau,2000s,AUTRY SERIALS - CAU,eng,,,,,,,,
ocm41981847,http://www.worldcat.org/oclc/41981847,"Kraft, Louis, 1947- author.",http://viaf.org/viaf/119398654,Gatewood & Geronimo / Louis Kraft.,P.9353,"Albuquerque : University of New Mexico Press, ©2000.",nmu,2000,"970.61 34, A639, K73g, 2000",eng,,,,,,,,
ocm44014446,http://www.worldcat.org/oclc/44014446,"Hirschfelder, Arlene B., author.",http://viaf.org/viaf/91742922,"Native Americans / Arlene Hirschfelder, Sally Grindley and Adrian Reynolds.",P.9355,"London : Dorling Kindersley, 2000.",enk,2000,"970.102 H58n, 2000 ",eng,,,,,,,,
ocm39107856,http://www.worldcat.org/oclc/39107856,"Barker, James M., author",,Four Hands Weaving: The Basketry of San Diego's Indigenous Peoples / by James M. Barker,P.944,"San Marcos, Calif. : Palomar College, ©1995.",cau,1995,"970.655 33, B37f, 1995",eng,,,,,,,,
